3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
3004000.000000	3004154.761905	3004309.523810	3004464.285714	3004619.047619	3004773.809524	3004928.571429	3005083.333333	3005238.095238	3005392.857143	3005547.619048	3005702.380952	3005857.142857	3006011.904762	3006166.666667	3006321.428571	3006476.190476	3006630.952381	3006785.714286	3006940.476190	3007095.238095	3007250.000000	3007404.761905	3007559.523810	3007714.285714	3007869.047619	3008023.809524	3008178.571429	3008333.333333	3008488.095238	3008642.857143	3008797.619048	3008952.380952	3009107.142857	3009261.904762	3009416.666667	3009571.428571	3009726.190476	3009880.952381	3010035.714286	3010190.476190	3010345.238095	3010500.000000
